"STATISTIC","Statistic","TLIST(A1)","Year","C03514V04244","Electoral Division","UNIT","VALUE"
"IIA01","Household median gross income","2016","2016","12068","068 Geashill, Co. Offaly","Euro","45415"
"IIA01","Household median gross income","2016","2016","12069","069 Gorteen, Co. Offaly","Euro","55450"
"IIA01","Household median gross income","2016","2016","12070","070 Hammerlane, Co. Offaly","Euro","52592"
"IIA01","Household median gross income","2016","2016","12071","071 Kilclonfert, Co. Offaly","Euro","54500"
"IIA01","Household median gross income","2016","2016","12072","072 Kilcumreragh, Co. Offaly","Euro","51845"
"IIA01","Household median gross income","2016","2016","12073","073 Killeigh, Co. Offaly","Euro","50711"
"IIA01","Household median gross income","2016","2016","12074","074 Killooly, Co. Offaly","Euro","53342"
"IIA01","Household median gross income","2016","2016","12075","075 Killoughy, Co. Offaly","Euro","47544"
"IIA01","Household median gross income","2016","2016","12076","076 Mountbriscoe, Co. Offaly","Euro","48116"
"IIA01","Household median gross income","2016","2016","12077","077 O'Dempsey, Co. Offaly","Euro","44952"
"IIA01","Household median gross income","2016","2016","12078","078 Portarlington North, Co. Offaly","Euro","37869"
"IIA01","Household median gross income","2016","2016","12079","079 Rahan, Co. Offaly","Euro","49073"
"IIA01","Household median gross income","2016","2016","12080","080 Raheenakeeran, Co. Offaly","Euro","39295"
"IIA01","Household median gross income","2016","2016","12081","081 Rathfeston, Co. Offaly","Euro","45214"
"IIA01","Household median gross income","2016","2016","12082","082 Rathrobin, Co. Offaly","Euro","41230"
"IIA01","Household median gross income","2016","2016","12083","083 Screggan, Co. Offaly","Euro","51632"
"IIA01","Household median gross income","2016","2016","12084","084 Silverbrook, Co. Offaly","Euro","58750"
"IIA01","Household median gross income","2016","2016","12085","085 Tinamuck, Co. Offaly","Euro","52198"
"IIA01","Household median gross income","2016","2016","12086","086 Tinnycross, Co. Offaly","Euro","48672"
"IIA01","Household median gross income","2016","2016","12087","087 Tullamore Rural, Co. Offaly","Euro","48310"
"IIA01","Household median gross income","2016","2016","13001","001 Athlone East Urban, Co. Westmeath","Euro","34035"
"IIA01","Household median gross income","2016","2016","13002","002 Athlone West Urban, Co. Westmeath","Euro","29227"
"IIA01","Household median gross income","2016","2016","13003","003 Athlone East Rural (Part Urban), Co. Westmeath","Euro","40544"
"IIA01","Household median gross income","2016","2016","13004","004 Auburn, Co. Westmeath","Euro","56226"
"IIA01","Household median gross income","2016","2016","13005","005 Ballybroder, Co. Westmeath","Euro","48611"
"IIA01","Household median gross income","2016","2016","13006","006 Bellanalack, Co. Westmeath","Euro","49357"
"IIA01","Household median gross income","2016","2016","13007","007 Carn, Co. Westmeath","Euro","50296"
"IIA01","Household median gross income","2016","2016","13008","008 Castledaly, Co. Westmeath","Euro","49760"
"IIA01","Household median gross income","2016","2016","13009","009 Glassan, Co. Westmeath","Euro","63582"
"IIA01","Household median gross income","2016","2016","13010","010 Kilcumreragh, Co. Westmeath","Euro","52975"
"IIA01","Household median gross income","2016","2016","13011","011 Killinure, Co. Westmeath","Euro","58912"
"IIA01","Household median gross income","2016","2016","13012","012 Moate, Co. Westmeath","Euro","38758"
"IIA01","Household median gross income","2016","2016","13013","013 Mount Temple, Co. Westmeath","Euro","52512"
"IIA01","Household median gross income","2016","2016","13014","014 Moydrum (Part Urban), Co. Westmeath","Euro","58965"
"IIA01","Household median gross income","2016","2016","13015","015 Muckanagh, Co. Westmeath","Euro","47847"
"IIA01","Household median gross income","2016","2016","13016","016 Tubbrit, Co. Westmeath","Euro","52552"
"IIA01","Household median gross income","2016","2016","13017","017 Umma, Co. Westmeath","Euro","54123"
"IIA01","Household median gross income","2016","2016","13018","018 Ardnagragh, Co. Westmeath","Euro","54302"
"IIA01","Household median gross income","2016","2016","13019","019 Ballymore, Co. Westmeath","Euro","39882"
"IIA01","Household median gross income","2016","2016","13020","020 Doonis, Co. Westmeath","Euro","43676"
"IIA01","Household median gross income","2016","2016","13021","021 Drumraney, Co. Westmeath","Euro","60210"
"IIA01","Household median gross income","2016","2016","13022","022 Noughaval, Co. Westmeath","Euro","56900"
"IIA01","Household median gross income","2016","2016","13023","023 Piercetown, Co. Westmeath","Euro","45356"
"IIA01","Household median gross income","2016","2016","13024","024 Templepatrick, Co. Westmeath","Euro","50694"
"IIA01","Household median gross income","2016","2016","13025","025 Winetown, Co. Westmeath","Euro","38002"
"IIA01","Household median gross income","2016","2016","13026","026 Boherquill, Co. Westmeath","Euro","35498"
"IIA01","Household median gross income","2016","2016","13027","027 Coole, Co. Westmeath","Euro","43903"
"IIA01","Household median gross income","2016","2016","13028","028 Coolure, Co. Westmeath","Euro","43089"
"IIA01","Household median gross income","2016","2016","13029","029 Finnea, Co. Westmeath","Euro","38168"
"IIA01","Household median gross income","2016","2016","13030","030 Glore, Co. Westmeath","Euro","48236"
"IIA01","Household median gross income","2016","2016","13031","031 Knockarrow, Co. Westmeath","Euro","44032"
"IIA01","Household median gross income","2016","2016","13032","032 Rathowen, Co. Westmeath","Euro","33213"
"IIA01","Household median gross income","2016","2016","13033","033 Street, Co. Westmeath","Euro","33970"
"IIA01","Household median gross income","2016","2016","13034","034 Ballinlough, Co. Westmeath","Euro","45576"
"IIA01","Household median gross income","2016","2016","13035","035 Ballyhealy, Co. Westmeath","Euro","41147"
"IIA01","Household median gross income","2016","2016","13036","036 Ballynaskeagh, Co. Westmeath","Euro","47008"
"IIA01","Household median gross income","2016","2016","13037","037 Bracklin, Co. Westmeath","Euro","55162"
"IIA01","Household median gross income","2016","2016","13038","038 Clonarney, Co. Westmeath","Euro","45891"
"IIA01","Household median gross income","2016","2016","13039","039 Collinstown, Co. Westmeath","Euro","33954"
"IIA01","Household median gross income","2016","2016","13040","040 Copperalley, Co. Westmeath","Euro","43027"
"IIA01","Household median gross income","2016","2016","13041","041 Delvin, Co. Westmeath","Euro","38021"
"IIA01","Household median gross income","2016","2016","13042","042 Faughalstown, Co. Westmeath","Euro","48089"
"IIA01","Household median gross income","2016","2016","13043","043 Fore East, Co. Westmeath","Euro","43325"
"IIA01","Household median gross income","2016","2016","13044","044 Fore West, Co. Westmeath","Euro","49408"
"IIA01","Household median gross income","2016","2016","13045","045 Hilltown, Co. Westmeath","Euro","44571"
"IIA01","Household median gross income","2016","2016","13046","046 Kilcumny, Co. Westmeath","Euro","36814"
"IIA01","Household median gross income","2016","2016","13047","047 Killua, Co. Westmeath","Euro","44551"
"IIA01","Household median gross income","2016","2016","13048","048 Killulagh, Co. Westmeath","Euro","48169"
"IIA01","Household median gross income","2016","2016","13049","049 Kilpatrick, Co. Westmeath","Euro","53499"
"IIA01","Household median gross income","2016","2016","13050","050 Kinturk, Co. Westmeath","Euro","34456"
"IIA01","Household median gross income","2016","2016","13051","051 Riverdale, Co. Westmeath","Euro","47906"
"IIA01","Household median gross income","2016","2016","13052","052 Rosmead, Co. Westmeath","Euro","45112"
"IIA01","Household median gross income","2016","2016","13053","053 Ardnaglew, Co. Westmeath","Euro","55733"
"IIA01","Household median gross income","2016","2016","13054085","999 Ballinalack / Lackan","Euro","42744"
"IIA01","Household median gross income","2016","2016","13055","055 Ballykilmore, Co. Westmeath","Euro","43120"
"IIA01","Household median gross income","2016","2016","13056","056 Ballymorin, Co. Westmeath","Euro","49300"
"IIA01","Household median gross income","2016","2016","13057","057 Ballynagore, Co. Westmeath","Euro","51300"
"IIA01","Household median gross income","2016","2016","13058","058 Belvidere, Co. Westmeath","Euro","61262"
"IIA01","Household median gross income","2016","2016","13059","059 Carrick, Co. Westmeath","Euro","54699"
"IIA01","Household median gross income","2016","2016","13060","060 Castle, Co. Westmeath","Euro","60773"
"IIA01","Household median gross income","2016","2016","13061","061 Castlelost, Co. Westmeath","Euro","39646"
"IIA01","Household median gross income","2016","2016","13062","062 Castletown, Co. Westmeath","Euro","44558"
"IIA01","Household median gross income","2016","2016","13063","063 Churchtown, Co. Westmeath","Euro","51619"
"IIA01","Household median gross income","2016","2016","13064","064 Cloghan, Co. Westmeath","Euro","48007"
"IIA01","Household median gross income","2016","2016","13065","065 Clonfad, Co. Westmeath","Euro","40931"
"IIA01","Household median gross income","2016","2016","13066","066 Clonlost, Co. Westmeath","Euro","42212"
"IIA01","Household median gross income","2016","2016","13067","067 Derrymore, Co. Westmeath","Euro","52919"
"IIA01","Household median gross income","2016","2016","13068","068 Dysart, Co. Westmeath","Euro","42314"
"IIA01","Household median gross income","2016","2016","13069","069 Emper, Co. Westmeath","Euro","47891"
"IIA01","Household median gross income","2016","2016","13070","070 Enniscoffey, Co. Westmeath","Euro","50426"
"IIA01","Household median gross income","2016","2016","13071","071 Gaybrook, Co. Westmeath","Euro","60882"
"IIA01","Household median gross income","2016","2016","13072","072 Glenlough, Co. Westmeath","Euro","40188"
"IIA01","Household median gross income","2016","2016","13073","073 Greenpark, Co. Westmeath","Euro","40203"
"IIA01","Household median gross income","2016","2016","13074","074 Griffinstown, Co. Westmeath","Euro","60542"
"IIA01","Household median gross income","2016","2016","13075","075 Heathstown, Co. Westmeath","Euro","55652"
"IIA01","Household median gross income","2016","2016","13076","076 Hopestown, Co. Westmeath","Euro","62992"
"IIA01","Household median gross income","2016","2016","13077","077 Huntingdon, Co. Westmeath","Euro","46238"
"IIA01","Household median gross income","2016","2016","13078","078 Jamestown, Co. Westmeath","Euro","42316"
"IIA01","Household median gross income","2016","2016","13079","079 Kilbeggan, Co. Westmeath","Euro","34939"
"IIA01","Household median gross income","2016","2016","13080","080 Kilbixy, Co. Westmeath","Euro","35875"
"IIA01","Household median gross income","2016","2016","13081","081 Killare, Co. Westmeath","Euro","43594"
"IIA01","Household median gross income","2016","2016","13082","082 Killucan, Co. Westmeath","Euro","46655"
"IIA01","Household median gross income","2016","2016","13083","083 Kinnegad, Co. Westmeath","Euro","41711"
"IIA01","Household median gross income","2016","2016","13084","084 Knockdrin, Co. Westmeath","Euro","54832"
"IIA01","Household median gross income","2016","2016","13086","086 Lauree, Co. Westmeath","Euro","42133"
"IIA01","Household median gross income","2016","2016","13087","087 Middleton, Co. Westmeath","Euro","47639"
"IIA01","Household median gross income","2016","2016","13088","088 Milltown, Co. Westmeath","Euro","36830"
"IIA01","Household median gross income","2016","2016","13089","089 Mullingar Rural, Co. Westmeath","Euro","47538"
"IIA01","Household median gross income","2016","2016","13090","090 Mullingar North Urban, Co. Westmeath","Euro","30544"
"IIA01","Household median gross income","2016","2016","13091","091 Mullingar South Urban, Co. Westmeath","Euro","38518"
"IIA01","Household median gross income","2016","2016","13092","092 Multyfarnham, Co. Westmeath","Euro","48232"
"IIA01","Household median gross income","2016","2016","13093","093 Newtown, Co. Westmeath","Euro","48191"
"IIA01","Household median gross income","2016","2016","13094","094 Owel, Co. Westmeath","Euro","61970"
"IIA01","Household median gross income","2016","2016","13095","095 Portloman, Co. Westmeath","Euro","54357"
"IIA01","Household median gross income","2016","2016","13096","096 Raharney, Co. Westmeath","Euro","46698"
"IIA01","Household median gross income","2016","2016","13097","097 Rahugh, Co. Westmeath","Euro","47254"
"IIA01","Household median gross income","2016","2016","13098","098 Rathconrath, Co. Westmeath","Euro","49901"
"IIA01","Household median gross income","2016","2016","13099","099 Russellstown, Co. Westmeath","Euro","55212"
"IIA01","Household median gross income","2016","2016","13100","100 Skeagh, Co. Westmeath","Euro","43951"
"IIA01","Household median gross income","2016","2016","13101","101 Sonna, Co. Westmeath","Euro","46617"
"IIA01","Household median gross income","2016","2016","13102","102 Stonehall, Co. Westmeath","Euro","52792"
